Date,Open,High,Low,Close,Adj Close,Volume
2022-03-30 22:00:00:00:00,46970.49609,47027.42188,46923.71875,46924.3125,46924.3125,0
2022-03-30 22:15:00:00:00,46922.48047,46959.78516,46913.0625,46959.78516,46959.78516,17711104
2022-03-30 22:30:00:00:00,46959.51172,47035.6875,46959.51172,46996.62109,46996.62109,12947456
2022-03-30 22:45:00:00:00,46992.24609,47037.55078,46978.12891,47037.55078,47037.55078,118159360
2022-03-30 23:00:00:00:00,47061.19922,47142.64063,47059.73828,47132.72266,47132.72266,228632576
2022-03-30 23:15:00:00:00,47121.14453,47139.12109,47094.34375,47137.12109,47137.12109,3432448
2022-03-30 23:30:00:00:00,47161.21875,47168.8125,47114.21484,47114.21484,47114.21484,43300864
2022-03-30 23:45:00:00:00,47114.09766,47131.95313,47088.72656,47088.72656,47088.72656,13152256
2022-03-31 00:00:00:00:00,47075.62891,47102.98438,47026.03125,47102.98438,47102.98438,101994496
2022-03-31 00:15:00:00:00,47135.12109,47151.59766,47135.12109,47148.87109,47148.87109,65464320
2022-03-31 00:30:00:00:00,47154.98828,47225.0625,47154.98828,47220.54297,47220.54297,14352384
2022-03-31 00:45:00:00:00,47234.46484,47256.35547,47183.09375,47183.09375,47183.09375,46233600
2022-03-31 01:00:00:00:00,47188.875,47234.23047,47175.22266,47234.23047,47234.23047,25640960
2022-03-31 01:15:00:00:00,47264.44531,47306.03906,47264.44531,47290.04688,47290.04688,132511744
2022-03-31 01:30:00:00:00,47300.84375,47313.03125,47265.31641,47298.41406,47298.41406,44091392
2022-03-31 01:45:00:00:00,47298.24219,47398.23828,47298.24219,47396.35547,47396.35547,0
2022-03-31 02:00:00:00:00,47396.32031,47398.3125,47345.86328,47346.82422,47346.82422,0
2022-03-31 02:15:00:00:00,47352.22266,47366.40625,47314.67188,47314.67188,47314.67188,0
2022-03-31 02:30:00:00:00,47313.03906,47313.03906,47233.92969,47236.19531,47236.19531,17086464
2022-03-31 02:45:00:00:00,47237.15234,47237.15234,47205.59766,47235.22266,47235.22266,20697088
2022-03-31 03:00:00:00:00,47232.21875,47232.21875,47155.65234,47185.96094,47185.96094,0
2022-03-31 03:15:00:00:00,47215.53516,47243.26563,47215.53516,47236.21094,47236.21094,165732352
2022-03-31 03:30:00:00:00,47240.60156,47255.46094,47163.33594,47166.99609,47166.99609,11567104
2022-03-31 03:45:00:00:00,47168.90234,47168.90234,47093.38672,47093.38672,47093.38672,0
2022-03-31 04:00:00:00:00,47104.68359,47139.71094,47080.39453,47122.35938,47122.35938,23726080
2022-03-31 04:15:00:00:00,47121.67969,47121.67969,47059.875,47061.38281,47061.38281,0
2022-03-31 04:30:00:00:00,47054.31641,47070.96094,47010.25781,47010.25781,47010.25781,133429248
2022-03-31 04:45:00:00:00,47013.82813,47045.23047,47013.82813,47021.71875,47021.71875,20426752
2022-03-31 05:00:00:00:00,47029.14453,47066.40234,46998.89063,46998.89063,46998.89063,207081472
2022-03-31 05:15:00:00:00,47001.03516,47090.60156,46963.55469,47090.60156,47090.60156,245401600
2022-03-31 05:30:00:00:00,47093.80859,47109.96875,47082.01563,47084.19922,47084.19922,10047488
2022-03-31 05:45:00:00:00,47083.85156,47096.58203,47080.03516,47084.89453,47084.89453,15097856
2022-03-31 06:00:00:00:00,47082.81641,47094.20703,47062.10547,47063.64844,47063.64844,0
2022-03-31 06:15:00:00:00,47059.47266,47061.22266,47050.51172,47061.22266,47061.22266,5044224
2022-03-31 06:30:00:00:00,47064.84375,47107.14453,47064.84375,47107.14453,47107.14453,26357760
2022-03-31 06:45:00:00:00,47109.8125,47157.21094,47109.8125,47131.39453,47131.39453,46284800
2022-03-31 07:00:00:00:00,47129.30469,47129.30469,47105.01563,47105.01563,47105.01563,5091328
2022-03-31 07:15:00:00:00,47113.16016,47141.45703,47112.12891,47117.29688,47117.29688,33503232
2022-03-31 07:30:00:00:00,47091.75781,47101.16406,47065.59766,47101.16406,47101.16406,32600064
2022-03-31 07:45:00:00:00,47096.74219,47152.24219,47096.74219,47152.24219,47152.24219,8437760
2022-03-31 08:00:00:00:00,47148.91406,47209.13672,47148.91406,47208.51172,47208.51172,0
2022-03-31 08:15:00:00:00,47197.88672,47205.55078,47125.15234,47125.15234,47125.15234,10584064
2022-03-31 08:30:00:00:00,47128.41016,47138.03906,47101.42188,47101.42188,47101.42188,5132288
2022-03-31 08:45:00:00:00,47159.46484,47294.37891,47159.46484,47275.07813,47275.07813,216203264
2022-03-31 09:00:00:00:00,47273.38281,47273.66797,47239.95313,47239.95313,47239.95313,0
2022-03-31 09:15:00:00:00,47236.99609,47236.99609,47158.80078,47177.97656,47177.97656,20996096
2022-03-31 09:30:00:00:00,47176.78906,47199,47157.11328,47191.49609,47191.49609,49059840
2022-03-31 09:45:00:00:00,47213.44531,47296.36328,47194.71484,47296.36328,47296.36328,104937472
2022-03-31 10:00:00:00:00,47292.59766,47332.77344,47292.59766,47307.03516,47307.03516,99483648
2022-03-31 10:15:00:00:00,47294.06641,47303.94922,47272.40625,47303.94922,47303.94922,61571072
2022-03-31 10:30:00:00:00,47298.58984,47298.58984,47247.34766,47271.21875,47271.21875,43952128
2022-03-31 10:45:00:00:00,47272.73828,47272.73828,47239.12891,47255.88281,47255.88281,41523200
2022-03-31 11:00:00:00:00,47265.07031,47277.03125,47226.38281,47228.29297,47228.29297,24317952
2022-03-31 11:15:00:00:00,47236.66797,47241.74219,47203.875,47206.38672,47206.38672,0
2022-03-31 11:30:00:00:00,47203.17969,47203.17969,47127.76563,47131.20313,47131.20313,73871360
2022-03-31 11:45:00:00:00,47121.26172,47162.875,47121.26172,47160.25781,47160.25781,79501312
2022-03-31 12:00:00:00:00,47162.41406,47173.21094,47151.59766,47169.28125,47169.28125,21194752
2022-03-31 12:15:00:00:00,47176.87891,47233.04688,47130.83594,47233.04688,47233.04688,67657728
2022-03-31 12:30:00:00:00,47239.69141,47446.77734,47239.69141,47402.73047,47402.73047,553209856
2022-03-31 12:45:00:00:00,47397.90234,47401.13672,47375.54688,47401.13672,47401.13672,219410432
2022-03-31 13:00:00:00:00,47395.80078,47512.02734,47395.80078,47421.08984,47421.08984,218183680
2022-03-31 13:15:00:00:00,47308.46875,47308.46875,47172.12891,47221.32422,47221.32422,352006144
2022-03-31 13:30:00:00:00,47219.96875,47219.96875,47040.01172,47049.87109,47049.87109,77139968
2022-03-31 13:45:00:00:00,47081.89844,47081.89844,47000.87109,47011.98828,47011.98828,167028736
2022-03-31 14:00:00:00:00,46988.71875,46988.71875,46476.07031,46480.0625,46480.0625,1089900544
2022-03-31 14:15:00:00:00,46538.15234,46561.19531,46375.06641,46375.06641,46375.06641,428857344
2022-03-31 14:30:00:00:00,46381.75,46438.30859,46365.01563,46421.64844,46421.64844,545576960
2022-03-31 14:45:00:00:00,46495.65625,46706.125,46495.65625,46706.125,46706.125,580773888
2022-03-31 15:00:00:00:00,46711.61328,46711.61328,46597.16406,46621.71094,46621.71094,126199808
2022-03-31 15:15:00:00:00,46592.19922,46616.37891,46568.36719,46568.36719,46568.36719,308752384
2022-03-31 15:30:00:00:00,46558.24609,46644.08984,46509.11328,46644.08984,46644.08984,71571456
2022-03-31 15:45:00:00:00,46549.56641,46549.56641,46457.12891,46457.12891,46457.12891,46807040
2022-03-31 16:00:00:00:00,46456.70703,46459.88281,46245.91406,46394.10547,46394.10547,410322944
2022-03-31 16:15:00:00:00,46374.02344,46374.02344,46116.375,46116.375,46116.375,303423488
2022-03-31 16:30:00:00:00,46013.75391,46013.75391,45818.375,45961.41406,45961.41406,1041539072
2022-03-31 16:45:00:00:00,45949.17188,45949.17188,45775.95703,45775.95703,45775.95703,201900032
2022-03-31 17:00:00:00:00,45764.02344,45825.67969,45736.90234,45777.625,45777.625,247771136
2022-03-31 17:15:00:00:00,45776.30859,45839.27344,45725.80469,45752.92578,45752.92578,261222400
2022-03-31 17:30:00:00:00,45751.68359,45894.24609,45751.68359,45873.10547,45873.10547,235309056
2022-03-31 17:45:00:00:00,45871.57813,45889.51563,45837.54688,45872.13281,45872.13281,0
2022-03-31 18:00:00:00:00,45869.72266,45869.72266,45739.60938,45745.59375,45745.59375,34590720
2022-03-31 18:15:00:00:00,45733.54688,45843.02734,45680.41016,45843.02734,45843.02734,228315136
2022-03-31 18:30:00:00:00,45845.12891,45967.20703,45845.12891,45967.20703,45967.20703,121163776
2022-03-31 18:45:00:00:00,45953.38672,45973.67578,45943.44531,45950.59766,45950.59766,52613120
2022-03-31 19:00:00:00:00,45954.09766,45988.94922,45890.36328,45890.36328,45890.36328,0
2022-03-31 19:15:00:00:00,45892.73438,45896.02734,45798.19141,45798.19141,45798.19141,14766080
2022-03-31 19:30:00:00:00,45787.06641,45814.11719,45741.47266,45800.40234,45800.40234,232953856
2022-03-31 19:45:00:00:00,45702.33594,45758.83984,45668.31641,45678.16406,45678.16406,78915584
2022-03-31 20:00:00:00:00,45705.82422,45705.82422,45624.77734,45678.22266,45678.22266,177874944
2022-03-31 20:15:00:00:00,45692.71875,45779.09375,45692.71875,45728.10938,45728.10938,125825024
2022-03-31 20:30:00:00:00,45732.83594,45792.49609,45713.98438,45790.66797,45790.66797,114432000
2022-03-31 20:45:00:00:00,45783.80859,45801.55469,45762.38672,45801.08984,45801.08984,115419136
2022-03-31 21:00:00:00:00,45801.96875,45807.18359,45763.92578,45763.92578,45763.92578,0
2022-03-31 21:15:00:00:00,45767.0625,45835.32813,45737.37109,45835.32813,45835.32813,80465920
2022-03-31 21:30:00:00:00,45842.08203,45867.94141,45808.80078,45808.80078,45808.80078,57137152
2022-03-31 21:45:00:00:00,45823.71484,45853.42188,45823.36719,45843.11719,45843.11719,0
2022-03-31 22:00:00:00:00,45838.73047,45838.73047,45778.91016,45778.91016,45778.91016,5554176
2022-03-31 22:15:00:00:00,45789.79297,45821.53516,45733.07031,45821.53516,45821.53516,3948544
2022-03-31 22:30:00:00:00,45824.71875,45824.71875,45752.58594,45754.59375,45754.59375,32411648
2022-03-31 22:45:00:00:00,45754.67188,45836.28125,45753.09375,45831.97266,45831.97266,57933824
2022-03-31 23:00:00:00:00,45841.17578,45841.17578,45726.38672,45732.21094,45732.21094,0
2022-03-31 23:15:00:00:00,45734.78125,45734.78125,45687.21484,45722.8125,45722.8125,92876800
2022-03-31 23:30:00:00:00,45727.33594,45739.22266,45681.01953,45681.01953,45681.01953,76777472
2022-03-31 23:45:00:00:00,45680.97656,45680.97656,45390.53906,45549.55078,45549.55078,656164864
2022-04-01 00:00:00:00:00,45554.16406,45657.10547,45513.06641,45657.10547,45657.10547,345411584
2022-04-01 00:15:00:00:00,45654,45674.77734,45641.57031,45670.49609,45670.49609,86999040
2022-04-01 00:30:00:00:00,45673.89844,45673.89844,45499.77734,45636.46094,45636.46094,273635328
2022-04-01 00:45:00:00:00,45666.32813,45684.81641,45597.73047,45597.73047,45597.73047,74754048
2022-04-01 01:00:00:00:00,45591.29688,45591.29688,45479.89453,45479.89453,45479.89453,128534528
2022-04-01 01:15:00:00:00,45459.74219,45492.14063,45344.94922,45344.94922,45344.94922,163170304
2022-04-01 01:30:00:00:00,45342.07813,45342.07813,45263.51563,45263.51563,45263.51563,523177984
2022-04-01 01:45:00:00:00,45262.95703,45262.95703,45094.39844,45133.01563,45133.01563,284442624
2022-04-01 02:00:00:00:00,45099.31641,45099.31641,44993.66797,45094.86719,45094.86719,597934080
2022-04-01 02:15:00:00:00,45050.13672,45063.0625,44747.54297,44747.54297,44747.54297,388968448
2022-04-01 02:30:00:00:00,44760.08594,44831.83984,44745.00781,44796.84375,44796.84375,584450048
2022-04-01 02:45:00:00:00,44818.37109,44818.37109,44403.14063,44432.62891,44432.62891,499994624
2022-04-01 03:00:00:00:00,44458.89063,44553.46875,44458.89063,44479.16406,44479.16406,667574272
2022-04-01 03:15:00:00:00,44490.66016,44523.00781,44479.14453,44481.16406,44481.16406,180031488
2022-04-01 03:30:00:00:00,44476.37891,44606.94141,44476.37891,44601.50781,44601.50781,259059712
2022-04-01 03:45:00:00:00,44592.10938,44592.10938,44552.58984,44573.25781,44573.25781,130932736
2022-04-01 04:00:00:00:00,44590.62891,44703.07422,44590.62891,44671.24219,44671.24219,212361216
2022-04-01 04:15:00:00:00,44691.19922,44745.51953,44664.24219,44745.51953,44745.51953,170168320
2022-04-01 04:30:00:00:00,44744.03516,44789.75781,44744.03516,44786.17969,44786.17969,97853440
2022-04-01 04:45:00:00:00,44785.19141,44787.73047,44753.36328,44754.60938,44754.60938,65581056
2022-04-01 05:00:00:00:00,44757.44922,44802.91406,44757.44922,44793.52344,44793.52344,0
2022-04-01 05:15:00:00:00,44781.15625,44781.15625,44763.81641,44775.16016,44775.16016,29196288
2022-04-01 05:30:00:00:00,44768.66406,44804.46484,44744.99219,44744.99219,44744.99219,127549440
2022-04-01 05:45:00:00:00,44753.85156,44753.85156,44693.84375,44711.43359,44711.43359,92454912
2022-04-01 06:00:00:00:00,44720.57031,44733.85938,44690.94141,44690.94141,44690.94141,128970752
2022-04-01 06:15:00:00:00,44673.43359,44814.16797,44673.43359,44814.05078,44814.05078,148582400
2022-04-01 06:30:00:00:00,44817.99609,44845.02344,44817.99609,44833.13281,44833.13281,171331584
2022-04-01 06:45:00:00:00,44799.20703,44864.06641,44799.20703,44844.25,44844.25,110542848
2022-04-01 07:00:00:00:00,44838.375,44891.55469,44838.375,44891.55469,44891.55469,183713792
2022-04-01 07:15:00:00:00,44881.41406,44954.01953,44876.02344,44949.20703,44949.20703,225464320
2022-04-01 07:30:00:00:00,44945.96484,44950.14063,44906.625,44936.37109,44936.37109,166694912
2022-04-01 07:45:00:00:00,44947.19141,45087.05078,44947.19141,45053.35938,45053.35938,478289920
2022-04-01 08:00:00:00:00,45055.89844,45146.71094,45053.1875,45141.98047,45141.98047,133120000
2022-04-01 08:15:00:00:00,45141.78125,45232.33594,45141.78125,45232.33594,45232.33594,169185280
2022-04-01 08:30:00:00:00,45241.74219,45287.81641,45220.00781,45223.34375,45223.34375,298897408
2022-04-01 08:45:00:00:00,45230.02734,45244.98047,45144.41016,45155.94141,45155.94141,26402816
2022-04-01 09:00:00:00:00,45170.82031,45195.95703,45115.5,45195.95703,45195.95703,121163776
2022-04-01 09:15:00:00:00,45183.48828,45248.22266,45122.46484,45248.22266,45248.22266,170172416
2022-04-01 09:30:00:00:00,45245.90234,45245.90234,45130.77344,45130.77344,45130.77344,99233792
2022-04-01 09:45:00:00:00,45123.28516,45145.07422,45060.25781,45113.32813,45113.32813,141348864
2022-04-01 10:00:00:00:00,45107.08594,45126.76953,45081.79297,45126.76953,45126.76953,28684288
2022-04-01 10:15:00:00:00,45129.375,45150.78516,45081.17969,45150.55469,45150.55469,41701376
2022-04-01 10:30:00:00:00,45145.91797,45151.84375,45112.54688,45119.73828,45119.73828,52903936
2022-04-01 10:45:00:00:00,45121.44922,45222.20703,45116.75391,45221.54688,45221.54688,98484224
2022-04-01 11:00:00:00:00,45227.17578,45250.11328,45182.87109,45198.25781,45198.25781,48939008
2022-04-01 11:15:00:00:00,45272.19141,45290.36328,45265.31641,45288.95313,45288.95313,140464128
2022-04-01 11:30:00:00:00,45288.45313,45288.45313,45196.52734,45198.05078,45198.05078,111378432
2022-04-01 11:45:00:00:00,45191.41797,45197.07422,45119.30469,45122.01563,45122.01563,115556352
2022-04-01 12:00:00:00:00,45130.65234,45130.65234,45057.74219,45081.19141,45081.19141,120287232
2022-04-01 12:15:00:00:00,45027.50391,45027.50391,44846.26172,44865.01953,44865.01953,281255936
2022-04-01 12:30:00:00:00,44871.15625,45261.36328,44871.15625,45195.37891,45195.37891,633864192
2022-04-01 12:45:00:00:00,45208.32813,45241.1875,45158.69922,45241.1875,45241.1875,118034432
2022-04-01 13:00:00:00:00,45258.92969,45375.91406,45258.92969,45328.79297,45328.79297,25468928
2022-04-01 13:15:00:00:00,45341.28125,45503.98438,45341.28125,45478.08203,45478.08203,242827264
2022-04-01 13:30:00:00:00,45473.70703,45581.32813,45445.78516,45576.61719,45576.61719,218701824
2022-04-01 13:45:00:00:00,45546.63281,45559.89063,45428.44531,45452.16406,45452.16406,268853248
2022-04-01 14:00:00:00:00,45487.19141,45654.16797,45487.19141,45654.16797,45654.16797,17514496
2022-04-01 14:15:00:00:00,45699.35938,45699.35938,45625.92188,45640.28906,45640.28906,0
2022-04-01 14:30:00:00:00,45654.27344,45717.10156,45652.03906,45717.10156,45717.10156,28614656
2022-04-01 14:45:00:00:00,45738.70313,45992.03906,45738.70313,45992.03906,45992.03906,268713984
2022-04-01 15:00:00:00:00,46004.88281,46552.75391,46004.88281,46552.75391,46552.75391,1114673152
2022-04-01 15:15:00:00:00,46536.49219,46616.24219,46536.49219,46597.89844,46597.89844,483217408
2022-04-01 15:30:00:00:00,46562.89844,46562.89844,46406.67578,46558.07422,46558.07422,285261824
2022-04-01 15:45:00:00:00,46593.96484,46597.36328,46526.96094,46554.77734,46554.77734,230727680
2022-04-01 16:00:00:00:00,46554.76172,46556.80078,46522.21094,46543.15625,46543.15625,18460672
2022-04-01 16:15:00:00:00,46534.10938,46534.10938,46419.86328,46465.28125,46465.28125,0
2022-04-01 16:30:00:00:00,46478.80859,46495.53906,46329.15625,46344.70703,46344.70703,0
2022-04-01 16:45:00:00:00,46399.63281,46399.63281,46178.4375,46178.4375,46178.4375,42618880
2022-04-01 17:00:00:00:00,46163.46484,46226.86328,46112.37109,46201.05469,46201.05469,81125376
2022-04-01 17:15:00:00:00,46235.25,46315.66016,46192.04297,46315.66016,46315.66016,55373824
2022-04-01 17:30:00:00:00,46310.77344,46456.74609,46255.42188,46456.74609,46456.74609,146984960
2022-04-01 17:45:00:00:00,46459.48047,46475.23828,46443.76953,46451.00781,46451.00781,80781312
2022-04-01 18:00:00:00:00,46450.43359,46551.31641,46450.43359,46463.25781,46463.25781,115994624
2022-04-01 18:15:00:00:00,46478.07813,46503.41016,46382.73828,46382.73828,46382.73828,7090176
2022-04-01 18:30:00:00:00,46389.08594,46402.90625,46326.44141,46332.00781,46332.00781,8167424
2022-04-01 18:45:00:00:00,46335.23047,46366.89844,46316.80859,46360.69141,46360.69141,72826880
2022-04-01 19:00:00:00:00,46366.00781,46370.67188,46301.46484,46301.46484,46301.46484,0
2022-04-01 19:15:00:00:00,46311.48438,46316.10938,46235.85547,46235.85547,46235.85547,22581248
2022-04-01 19:30:00:00:00,46249.45703,46268.91797,46217.97656,46227.98047,46227.98047,42565632
2022-04-01 19:45:00:00:00,46211.05859,46371.38281,46211.05859,46369.45313,46369.45313,61063168
2022-04-01 20:00:00:00:00,46370.14453,46374.05859,46331.21484,46337.83203,46337.83203,0
2022-04-01 20:15:00:00:00,46300.19141,46351.73828,46300.19141,46300.94141,46300.94141,3919872
2022-04-01 20:30:00:00:00,46305.10547,46349.91797,46304.22656,46346.63281,46346.63281,75239424
2022-04-01 20:45:00:00:00,46290.73438,46290.73438,46176.35156,46176.35156,46176.35156,1024000
2022-04-01 21:00:00:00:00,46175.64844,46264.94141,46175.64844,46264.94141,46264.94141,64466944
2022-04-01 21:15:00:00:00,46280.31641,46280.48438,46231.99219,46273.46875,46273.46875,31670272
2022-04-01 21:30:00:00:00,46377.57813,46382.35156,46337.28906,46340.07422,46340.07422,89239552
2022-04-01 21:45:00:00:00,46305.73438,46333.01953,46282.41797,46315.58984,46315.58984,30244864
2022-04-01 22:00:00:00:00,46317.55469,46368.87109,46288.26172,46357.33203,46357.33203,71368704
2022-04-01 22:15:00:00:00,46365.8125,46365.8125,46295.60938,46303.43359,46303.43359,32243712
2022-04-01 22:30:00:00:00,46324.46875,46364.76563,46309.85547,46309.85547,46309.85547,64708608
2022-04-01 22:45:00:00:00,46246.44531,46304.57031,46246.44531,46304.57031,46304.57031,84119552
2022-04-01 23:00:00:00:00,46344.32031,46344.32031,46278.60547,46278.60547,46278.60547,0
2022-04-01 23:15:00:00:00,46256.23438,46294.26172,46230.11719,46230.11719,46230.11719,21491712
2022-04-01 23:30:00:00:00,46226.00391,46228.67578,46177.79688,46228.67578,46228.67578,90480640
2022-04-01 23:45:00:00:00,46228.41016,46284.54297,46228.41016,46283.85156,46283.85156,0
2022-04-02 00:00:00:00:00,46285.5,46293.95313,46151.15625,46177.57422,46177.57422,11059200
2022-04-02 00:15:00:00:00,46199.81641,46256.63672,46199.81641,46254.35938,46254.35938,97193984
2022-04-02 00:30:00:00:00,46253.61328,46426.39844,46253.61328,46405.70703,46405.70703,227815424
2022-04-02 00:45:00:00:00,46430.75781,47028.28125,46430.75781,47003.42969,47003.42969,343695360
2022-04-02 01:00:00:00:00,46943.98828,46961.82813,46899.90625,46934.69141,46934.69141,118620160
2022-04-02 01:15:00:00:00,46969.28906,46969.28906,46728.24609,46735.09766,46735.09766,1216212992
2022-04-02 01:30:00:00:00,46711.45703,46711.45703,46628.26172,46679.61719,46679.61719,123293696
2022-04-02 01:45:00:00:00,46683.10547,46759.08203,46683.10547,46759.08203,46759.08203,11743232
2022-04-02 02:00:00:00:00,46759.00781,46789.10547,46746.20313,46787.83594,46787.83594,0
2022-04-02 02:15:00:00:00,46789.75781,46816.1875,46789.75781,46803.18359,46803.18359,17747968
2022-04-02 02:30:00:00:00,46760.26172,46760.26172,46440.20703,46440.20703,46440.20703,0
2022-04-02 02:45:00:00:00,46431.35156,46531.87109,46431.35156,46531.87109,46531.87109,137154560
2022-04-02 03:00:00:00:00,46532.72266,46532.72266,46461.01563,46487.03125,46487.03125,0
2022-04-02 03:15:00:00:00,46455.66406,46463.36719,46430.50781,46430.50781,46430.50781,0
2022-04-02 03:30:00:00:00,46440.77734,46532.16016,46440.77734,46532.16016,46532.16016,27136000
2022-04-02 03:45:00:00:00,46535.02734,46577.41797,46529.10547,46577.41797,46577.41797,0
2022-04-02 04:00:00:00:00,46580.69922,46604.5625,46569.57031,46578.89453,46578.89453,0
2022-04-02 04:15:00:00:00,46593.41797,46594.28906,46531.73438,46531.73438,46531.73438,0
2022-04-02 04:30:00:00:00,46528.52734,46604.75,46526.53125,46600.63672,46600.63672,42237952
2022-04-02 04:45:00:00:00,46605.21875,46622.26953,46564.64453,46564.64453,46564.64453,0
2022-04-02 05:00:00:00:00,46566.76172,46566.76172,46518.23828,46524.82031,46524.82031,0
2022-04-02 05:15:00:00:00,46537.66797,46596.77344,46533.90234,46596.77344,46596.77344,77426688
2022-04-02 05:30:00:00:00,46593.13672,46594.07031,46492.34375,46492.34375,46492.34375,8880128
2022-04-02 05:45:00:00:00,46508.00781,46555.76172,46502.0625,46555.76172,46555.76172,23691264
2022-04-02 06:00:00:00:00,46557.51172,46573.42578,46549.35547,46557.46094,46557.46094,17420288
2022-04-02 06:15:00:00:00,46534.32813,46545.85547,46529.42969,46536.46875,46536.46875,0
2022-04-02 06:30:00:00:00,46502.84375,46550.84375,46502.84375,46550.84375,46550.84375,34770944
2022-04-02 06:45:00:00:00,46579.75391,46614.01563,46579.28906,46614.01563,46614.01563,49172480
2022-04-02 07:00:00:00:00,46610.54297,46621.64844,46563.39453,46563.39453,46563.39453,0
2022-04-02 07:15:00:00:00,46556.03906,46562.22656,46505.5625,46505.5625,46505.5625,0
2022-04-02 07:30:00:00:00,46467.5625,46503.41797,46467.5625,46501.05859,46501.05859,11341824
2022-04-02 07:45:00:00:00,46505.44141,46570.49609,46505.44141,46570.49609,46570.49609,0
2022-04-02 08:00:00:00:00,46571.44922,46574.61719,46551.25,46561.85547,46561.85547,9666560
2022-04-02 08:15:00:00:00,46569.19922,46576.26563,46539.82422,46546.64453,46546.64453,913408
2022-04-02 08:30:00:00:00,46544,46586.33594,46544,46576.16406,46576.16406,0
2022-04-02 08:45:00:00:00,46540.41797,46561.50391,46533.48047,46561.50391,46561.50391,0
2022-04-02 09:00:00:00:00,46555,46580.51563,46545.94922,46580.51563,46580.51563,20336640
2022-04-02 09:15:00:00:00,46584.75,46593.28516,46570.69922,46578.03906,46578.03906,0
2022-04-02 09:30:00:00:00,46583.71875,46583.71875,46552.27734,46557.58594,46557.58594,0
2022-04-02 09:45:00:00:00,46581.62891,46694.03516,46581.62891,46693.71484,46693.71484,60999680
2022-04-02 10:00:00:00:00,46694.40625,46694.40625,46627.92578,46627.92578,46627.92578,0
2022-04-02 10:15:00:00:00,46657.16016,46669.90234,46613.53906,46613.53906,46613.53906,3708928
2022-04-02 10:30:00:00:00,46607.25391,46608.96094,46594.875,46603.99219,46603.99219,42401792
2022-04-02 10:45:00:00:00,46627.90625,46676.49609,46619.39453,46676.49609,46676.49609,79157248
2022-04-02 11:00:00:00:00,46678.51953,46706.51563,46671.44141,46676.05078,46676.05078,28106752
2022-04-02 11:15:00:00:00,46669.92578,46675.5,46612.42188,46612.42188,46612.42188,20779008
2022-04-02 11:30:00:00:00,46616.64063,46652.26563,46615.50781,46649.28906,46649.28906,0
2022-04-02 11:45:00:00:00,46656.77344,46656.94922,46574.24609,46574.24609,46574.24609,0
2022-04-02 12:00:00:00:00,46562.33984,46688.64063,46531.14844,46567.6875,46567.6875,168984576
2022-04-02 12:15:00:00:00,46575.1875,46675.08984,46575.1875,46675.08984,46675.08984,551741440
2022-04-02 12:30:00:00:00,46722.45703,46839.70703,46722.45703,46831.35156,46831.35156,561152
2022-04-02 12:45:00:00:00,46837.10938,46840.50781,46764.70313,46764.70313,46764.70313,20875264
2022-04-02 13:00:00:00:00,46752.98828,46752.98828,46692.44141,46726.97266,46726.97266,60547072
2022-04-02 13:15:00:00:00,46738.10547,46897.375,46738.10547,46889.69531,46889.69531,4028416
2022-04-02 13:30:00:00:00,46873.74609,46908.50781,46844.03125,46844.03125,46844.03125,0
2022-04-02 13:45:00:00:00,46830.90625,46830.90625,46753.5,46753.5,46753.5,0
2022-04-02 14:00:00:00:00,46752.90625,46774.48047,46693.87109,46693.87109,46693.87109,0
2022-04-02 14:15:00:00:00,46699.53125,46732.57422,46694.58203,46703.54297,46703.54297,0
2022-04-02 14:30:00:00:00,46732.51953,46732.51953,46630.76563,46630.76563,46630.76563,0
2022-04-02 14:45:00:00:00,46646.87891,46652.47266,46639.16797,46652.47266,46652.47266,0
2022-04-02 15:00:00:00:00,46622.72266,46622.72266,46415.28906,46415.28906,46415.28906,0
2022-04-02 15:15:00:00:00,46355.875,46474.27344,46355.875,46474.27344,46474.27344,1787904
2022-04-02 15:30:00:00:00,46461.48828,46461.48828,46258.03516,46266.46094,46266.46094,0
2022-04-02 15:45:00:00:00,46289.05859,46289.05859,46186.69531,46278.35156,46278.35156,39768064
2022-04-02 16:00:00:00:00,46290.82813,46318.08984,46250.69141,46318.08984,46318.08984,28293120
2022-04-02 16:15:00:00:00,46368.84375,46368.84375,46315.51563,46353.13281,46353.13281,45604864
2022-04-02 16:30:00:00:00,46353.66406,46353.66406,46278.38281,46325.50781,46325.50781,19204096
2022-04-02 16:45:00:00:00,46335.65234,46393.57813,46335.65234,46356.76563,46356.76563,78399488
2022-04-02 17:00:00:00:00,46340.52734,46360.64453,46294.25,46346.99219,46346.99219,0
2022-04-02 17:15:00:00:00,46353.85938,46391.98047,46353.85938,46391.98047,46391.98047,0
2022-04-02 17:30:00:00:00,46398.00391,46424.05078,46390.51953,46406.21875,46406.21875,46510080
2022-04-02 17:45:00:00:00,46410.42188,46425.33203,46398.56641,46415.19922,46415.19922,655360
2022-04-02 18:00:00:00:00,46440.27734,46440.27734,45783.27734,45783.27734,45783.27734,386365440
2022-04-02 18:15:00:00:00,45808.48438,46023.74609,45808.48438,46000.17578,46000.17578,629479424
2022-04-02 18:30:00:00:00,45993.77734,45993.77734,45921.90234,45951.41797,45951.41797,99258368
2022-04-02 18:45:00:00:00,45886.41406,45894.01953,45828.92969,45894.01953,45894.01953,116086784
2022-04-02 19:00:00:00:00,45883.44922,45950.72266,45883.44922,45950.72266,45950.72266,44451840
